bar_index,date,open,high,low,close,upper_boundary,lower_boundary,go_long_signal,go_short_signal,pending_signal,action_executed,execution_price,reason,position_size,position_avg_price,equity,unrealized_pnl,total_equity
1848,2025-01-22,106143.820000,106394.460000,103339.120000,103706.660000,116309.475000,95978.165000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1849,2025-01-23,103706.660000,106850.000000,101262.280000,103910.340000,113872.315000,93541.005000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1850,2025-01-24,103910.350000,107120.000000,102750.000000,104870.500000,114076.005000,93744.695000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1851,2025-01-25,104870.510000,105286.520000,104106.090000,104746.850000,115036.165000,94704.855000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1852,2025-01-26,104746.860000,105500.000000,102520.440000,102620.000000,114912.515000,94581.205000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1853,2025-01-27,102620.010000,103260.000000,97777.770000,102082.830000,112785.665000,92454.355000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1854,2025-01-28,102082.830000,103800.000000,100272.680000,101335.520000,112248.485000,91917.175000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1855,2025-01-29,101335.520000,104782.680000,101328.010000,103733.240000,111501.175000,91169.865000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1856,2025-01-30,103733.250000,106457.440000,103278.540000,104722.940000,113898.905000,93567.595000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1857,2025-01-31,104722.940000,106012.000000,101560.000000,102429.560000,114888.595000,94557.285000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1858,2025-02-01,102429.560000,102783.710000,100279.510000,100635.650000,112595.215000,92263.905000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1859,2025-02-02,100635.660000,101456.600000,96150.000000,97700.590000,110801.315000,90470.005000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1860,2025-02-03,97700.590000,102500.010000,91231.000000,101328.520000,105321.480000,90079.700000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1861,2025-02-04,101328.510000,101732.310000,96150.000000,97763.130000,110507.010000,92150.010000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1862,2025-02-05,97763.140000,99149.000000,96155.000000,96612.430000,106941.640000,88584.640000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1863,2025-02-06,96612.440000,99120.000000,95676.640000,96554.350000,105790.940000,87433.940000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1864,2025-02-07,96554.350000,100137.990000,95620.340000,96506.800000,105732.850000,87375.850000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1865,2025-02-08,96506.800000,96880.000000,95688.000000,96444.740000,105685.300000,87328.300000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1866,2025-02-09,96444.750000,97323.090000,94713.000000,96462.750000,105623.250000,87266.250000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1867,2025-02-10,96462.750000,98345.000000,95256.000000,97430.820000,104467.655000,88457.845000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1868,2025-02-11,97430.820000,98478.420000,94876.880000,95778.200000,105375.320000,89486.320000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1869,2025-02-12,95778.210000,98119.990000,94088.230000,97869.990000,103722.710000,87833.710000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1870,2025-02-13,97870.000000,98083.910000,95217.360000,96608.140000,105814.500000,89925.500000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1871,2025-02-14,96608.130000,98826.000000,96252.820000,97500.480000,104221.350000,88994.910000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1872,2025-02-15,97500.470000,97972.260000,97223.580000,97569.660000,105113.690000,89887.250000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
